discount,discounted_price,name,original_price,product_id,product_info,product_url,total_reviews
,,Crew Neck Printed Christmas Sweatshirt,22.99,1809006,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.450kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/crew-neck-christmas-sweatshirt-product1809006.html,
,,Marvel Spider-Man Heroes Print Hoodie,36.99,8332714,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Graphic;Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-heroes-print-product8332714.html,
,,Casual Surfing Print Sweatshirt,26.99,3189788,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3680kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/casual-surfing-print-sweatshirt-product3189788.html,
,,Marvel Spider-Man Graphic Tie Dye Hoodie,46.99,8332717,"Clothes Type:Hoodies;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Pattern Type:Letter,Tie Dye;Material:Cotton;Season:Fall,Spring,Winter;Weight:0.6220kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-graphic-tie-product8332717.html,
,,Skull Pattern Casual Hoodie,29.99,8253098,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.4700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/skull-pattern-casual-hoodie-product8253098.html,
,,Indian Tassel Pattern Front Pocket Pullover Hoodie,29.99,8365645,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5550kg;Package Contents:1 x Hoodie",https://www.dresslily.com/indian-tassel-pattern-front-pocket-product8365645.html,
,,Christmas Human Body Print Pullover Hoodie,29.99,6107044,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D Print;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-human-body-print-pullover-product6107044.html,
,,Christmas Theme Printed Drawstring Hoodie,29.99,4490362,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Winter;Weight:0.4700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-theme-printed-drawstring-hoodie-product4490362.html,
,,Halloween Bat Moon Graphic Front Pocket Hoodie,29.99,8156877,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Loose;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Moon;Season:Fall,Spring;Weight:0.4950kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-bat-moon-graphic-front-product8156877.html,
36,39.89,Yin and Yang Feather Pattern Front Pocket Casual Hoodie,25.49,8339783,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Feather;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/yin-and-yang-feather-pattern-product8339783.html,
,,Allover Snowflake Print Big Pocket Hoodie,29.99,6644358,"Clothes Type:Hoodie;Occasion:Daily,Festival,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Chevron/Zig Zag,Geometric;Season:Fall;Weight:0.4350kg;Package Contents:1 x Hoodie",https://www.dresslily.com/allover-snowflake-print-big-pocket-product6644358.html,
,,Christmas Deer Pattern Long Sleeve Hoodie,29.99,6107057,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.5150kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-deer-pattern-long-sleeve-product6107057.html,
,,Cover Placket Color Block Fleece Hoodie,42.99,2244191,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Patterns:Color Block;Weight:0.8100kg;Package Contents:1 x Hoodie,https://www.dresslily.com/cover-placket-color-block-fleece-hoodie-product2244191.html,
,,Christmas Snowman Graphic Faux Tuxedo Drawstring Hoodie,29.99,8228963,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Snowman;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-snowman-graphic-faux-tuxedo-product8228963.html,
,,Asymmetry Half Zip Design Hoodie,33.99,3223255,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Casual;Fit Type:Asymmetrical;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/asymmetry-half-zip-design-hoodie-product3223255.html,
,,Flame Print Kangaroo Pocket Hoodie,29.99,8337124,"Clothes Type:Hoodies;Style:Casual,Fashion;Occasions:Daily;Collar:Hooded;Shirt Length:Regular;Sleeve Length:Full;Pattern Type:Flame,Print;Embellishment:Front Pocket;Material:Polyester,Polyurethane;Fabric Stretch:No Stretch;Season:Fall,Spring,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/flame-print-kangaroo-pocket-hoodie-product8337124.html,
,,Christmas Belt Candy Pattern Casual Hoodie,29.99,6377650,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Dance,Festival,Going Out,Home,Night Out,Sports,Travel,Vacation;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Candy;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-belt-candy-pattern-casual-product6377650.html,
,,Checked Print Kangaroo Pocket Hoodie,29.99,4201054,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Winter;Weight:0.4690kg;Package Contents:1 x Hoodie",https://www.dresslily.com/check-print-kangaroo-pocket-hoodie-product4201054.html,
,,Christmas Puppy Print Kanga Pocket Hoodie,26.99,4877502,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Cute;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4850kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-puppy-print-kanga-pocket-product4877502.html,
,,Christmas Santa Suit Print Drawstring Hoodie,29.99,6107050,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-santa-suit-print-drawstring-product6107050.html,
,,Halloween Ditsy Pattern Front Pocket Drawstring Hoodie,29.99,8337117,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Ghost,Leaf,Pumpkin,Skull,Star;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-ditsy-pattern-front-pocket-product8337117.html,
53,42.89,Wolf Print Kangaroo Pocket Casual Hoodie,19.99,8160041,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-wolf-print-long-sleeves-product8160041.html,72
,,Christmas Reindeer Print Long Sleeve Hoodie,29.99,5082189,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-reindeer-print-long-sleeve-product5082189.html,
60,52.68,Abstract Evil Eye Pattern Front Pocket Casual Hoodie,20.95,8346065,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/abstract-evil-eye-pattern-front-product8346065.html,
,,Lightning and Striped Print Sweatshirt,26.99,3249849,"Material:Cotton,Polyester;Pattern:Striped;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4000kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/lightning-and-striped-print-sweatshirt-product3249849.html,
,,Snowfield Christmas Tree Kangaroo Pocket Hoodie,26.99,4877512,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Christmas Tree;Season:Fall,Winter;Weight:0.4750kg;Package Contents:1 x Hoodie",https://www.dresslily.com/snowfield-christmas-tree-kangaroo-pocket-product4877512.html,
,,Christmas Theme Cake Print Pullover Hoodie,29.99,4490394,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Christmas Tree;Season:Fall;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-theme-cake-print-pullover-product4490394.html,
,,Halloween Night Castle Bat Print Drawstring Hoodie,33.99,8185304,"Clothes Type:Hoodie;Occasion:Daily,Dance,Festival,Going Out,Halloween,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-night-castle-bat-print-product8185304.html,
,,Color Panel Kangaroo Pocket Design Pullover Hoodie,26.99,8176853,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.4100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-panel-kangaroo-pocket-design-product8176853.html,
43,43.49,Abstract Snakes Pattern Front Pocket Lounge Hoodie,24.99,8351844,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Print;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/abstract-snakes-pattern-front-pocket-product8351844.html,
56,52.45,Distorted Skull Pattern Front Pocket Drawstring Hoodie,22.99,8339792,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/distorted-skull-pattern-front-pocket-product8339792.html,1
,,Ethnic Style Flower Printed Pullover Hoodie,36.99,3247649,Clothes Type:Hoodie;Occasion:Daily;Style:Vintage;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Floral;Season:Fall;Weight:0.6500kg;Package Contents:1 x Hoodie,https://www.dresslily.com/ethnic-style-flower-printed-pullover-product3247649.html,
,,Christmas Deer Print Drawstring Hoodie,29.99,3561115,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4620kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-deer-print-drawstring-hoodie-product3561115.html,2
68,30.35,Contrast Color Pullover Hoodie,9.86,4170304,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane,Rayon;Thickness:Regular;Patterns:Color Block;Season:Fall;Weight:0.3700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/contrast-color-pullover-hoodie-product4170304.html,
,,Christmas Patterns Printed Pullover Hoodie,26.99,6781085,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Baubles,Candy,Elk;Season:Fall,Spring,Winter;Weight:0.4200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-patterns-printed-pullover-hoodie-product6781085.html,
,,Reflection Sunset Print Front Pocket Pullover Hoodie,29.99,8334043,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/reflection-sunset-print-front-pocket-product8334043.html,
,,Clown Print Graphic Embroidered Hoodie,45.99,2180104,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.7400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/clown-print-graphic-embroidered-hoodie-product2180104.html,
,,Raglan Sleeve Two Tone Hoodie,13.27,2816177,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Stripe;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/raglan-sleeve-two-tone-hoodie-product2816177.html,3
,,Flower Plaid Pattern Drawstring Hoodie,35.99,3247658,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Floral,Plaid;Season:Fall;Weight:0.6400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/flower-plaid-pattern-drawstring-hoodie-product3247658.html,
44,44.69,Volcano Cat Pattern Casual Front Pocket Hoodie,24.99,8351856,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/volcano-cat-pattern-casual-front-product8351856.html,
,,Halloween Ghost Face Graphic Pullover Drawstring Hoodie,29.99,8337107,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Face;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-ghost-face-graphic-pullover-product8337107.html,
36,38.99,Oil Paint Mona Lisa Pattern Front Pocket Lounge Hoodie,24.99,8351854,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Painting;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/oil-paint-mona-lisa-pattern-product8351854.html,2
,,Abstract Water Hole Pattern Front Pocket Casual Hoodie,24.99,8346055,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5800kg;Package Contents:1 x Hoodie",https://www.dresslily.com/abstract-water-hole-pattern-front-product8346055.html,
45,45.53,Flower Pattern Pullover Front Pocket Hoodie,24.99,8351867,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Floral;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/flower-pattern-pullover-front-pocket-product8351867.html,1
,,Christmas Santa Clause Snowflake Printed Hoodie,8.99,2287785,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Novelty;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Weight:0.4350kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-santa-clause-snowflake-printed-hoodie-product2287785.html,
,,Color Block Tunic Ringer Sweatshirt,22.99,2859732,"Material:Cotton Blends,Polyester,Spandex;Shirt Length:Long;Sleeve Length:Full;Style:Casual;Package Contents:1 x Sweatshirt;Weight:0.4000kg",https://www.dresslily.com/color-block-tunic-ringer-sweatshirt-product2859732.html,2
,,Christmas Tree Snow Print Hoodie,29.99,8214726,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Christmas Tree;Season:Fall,Spring,Winter;Weight:0.5150kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-tree-snow-print-long-product8214726.html,
,,Snowman Pattern Pocket Hoodie,29.99,8214721,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Snowman;Season:Fall,Spring,Winter;Weight:0.5150kg;Package Contents:1 x Hoodie",https://www.dresslily.com/snowman-pattern-long-sleeves-pocket-product8214721.html,
,,Kangaroo Pocket Flame Print Drawstring Hoodie,32.99,8371403,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Others;Material:Polyester;Fabric Stretch:Slight Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-flame-print-drawstring-product8371403.html,
,,Christmas Elk Faux Twinset 3D Print Hoodie,29.99,8372734,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Ball,Candy,Elk,Letter,Snowflake;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-elk-faux-twinset-3d-product8372734.html,
,,Marvel Spider-Man Letter Graphic Hoodie,32.99,8356261,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Colorblock,Graphic,Letter;Material:Cotton,Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5270kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-letter-graphic-product8356261.html,
,,Christmas Santa Claus Candy Pattern Hoodie,29.99,8371887,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Candy,Plant,Santa Claus;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-santa-claus-candy-pattern-product8371887.html,
69,42.89,Kangaroo Pocket Steak Hoodie,13.27,2803710,"Clothes Type:Hoodie;Occasion:Casual ,Club,Going Out;Style:Streetwear;Shirt Length:Long;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-steak-hoodie-product2803710.html,
,,Color Block Sports Graphic Hoodie,41.99,2349184,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out,Sports;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Color Block,Letter,Print;Weight:0.7300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-block-sports-graphic-hoodie-product2349184.html,
,,3D Lovers Galaxy Print Valentine's Day Hoodie,32.99,2767631,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D,Print,Stars;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-lovers-galaxy-print-valentine-product2767631.html,
71,82.66,Kangaroo Baby Carrier Panel Hoodie,24.21,6111924,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.9170kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-baby-carrier-panel-hoodie-product6111924.html,3
,,Flame Printed Kangaroo Pocket Hoodie,34.99,8383463,"Clothes Type:Hoodies;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Pattern Type:Print;Embellishment:Front Pocket;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Season:Fall,Spring;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/flame-printed-kangaroo-pocket-hoodie-product8383463.html,
70,36.09,Two Tones Sweatshirt,10.91,3026450,"Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Package Contents:1 x Sweatshirt;Weight:0.4100kg",https://www.dresslily.com/two-tones-sweatshirt-product3026450.html,4
,,Marvel Spider-Man Graphic Print Pullover Sweatshirt,26.99,8356270,"Clothes Type:Sweatshirts;Style:Casual;Pattern Type:Graphic;Material:Cotton,Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5050kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/marvel-spider-man-graphic-print-product8356270.html,
,,Spring and Autumn Round Neck Fashion Casual Long-Sleeved Print Slim Sweatshirt,26.99,2790330,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3000kg;Package Contents:1XSweatshirt,https://www.dresslily.com/spring-and-autumn-round-neck-product2790330.html,
,,Santa Claus Clothing Print Christmas Hoodie,34.99,6854439,"Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Fashion;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Christmas Tree;Season:Fall;Weight:0.5720kg;Package Contents:1 x Hoodie",https://www.dresslily.com/santa-claus-clothing-print-christmas-product6854439.html,
,,Marvel Spider-Man Sense Graphic Print Hoodie,29.99,8356282,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Graphic,Letter;Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-sense-graphic-product8356282.html,
,,Casual Geometric Print Pullover Hoodie,34.99,3245883,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Geometric;Season:Fall;Weight:0.5050kg;Package Contents:1 x Hoodie",https://www.dresslily.com/casual-geometric-print-pullover-hoodie-product3245883.html,
,,Halloween Skull Pattern Pockets Hoodie,22.99,3253028,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Skulls;Season:Fall;Weight:0.3650kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-skull-pattern-pockets-hoodie-product3253028.html,
,,Kangaroo Pocket Dinosaurs Pattern Hoodie,29.99,7861513,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Dinosaur;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-dinosaurs-pattern-hoodie-product7861513.html,
,,Clover and Animal Printed Pullover Sweatshirt,26.99,7861512,"Clothes Type:Hoodie;Occasion:Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4000kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/clover-and-animal-printed-pullover-product7861512.html,
,,Drop Shoulder Knitted Edging Pullover Hoodie,45.99,2699407,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.7300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/drop-shoulder-knitted-edging-pullover-product2699407.html,
40,66.29,Faux Leather Insert Button Up Gothic Hoodie,39.99,8196054,"Clothes Type:Hoodie;Occasion:Halloween,Night Out;Style:Gothic;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.7800kg;Package Contents:1 x Hoodie",https://www.dresslily.com/faux-leather-insert-button-up-product8196054.html,27
76,50.31,Printed Kangaroo Pocket Raglan Sleeve Drawstring Hoodie,11.99,1726229,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton Blends;Weight:0.600kg;Package Contents:1 x Hoodie,https://www.dresslily.com/kangaroo-pocket-printed-raglan-sleeve-hoodie-product1726229.html,1
74,45.55,Drawstring Tribal Print Raglan Sleeve Hoodie,11.99,1726227,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.600kg;Package Contents:1 x Hoodie,https://www.dresslily.com/print-raglan-sleeve-drawstring-hoodie-product1726227.html,
,,Faux Collar Snowmen Candy Printed Christmas Hoodie,29.99,6781093,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Candy,Snowman;Season:Fall,Spring,Winter;Weight:0.5190kg;Package Contents:1 x Hoodie",https://www.dresslily.com/faux-collar-snowmen-candy-printed-product6781093.html,
